airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;rvr_tendency;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
KLAX;8.0;4;0;220;6000.0;Excellent;24;L;CAT III;3.8;-1.4;99999;No Phenomenon;0;0;1;1
KLAX;8.0;4;0;220;6000.0;Excellent;24;R;CAT III;3.8;-1.4;99999;No Phenomenon;0;0;1;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;L;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KSFO;10.0;14;0;260;6000.0;Excellent;28;L;CAT II;13.2;-4.8;20000;No Phenomenon;0;0;0;1
KSFO;10.0;14;0;260;6000.0;Excellent;28;R;CAT III;13.2;-4.8;20000;No Phenomenon;0;0;0;1
KJFK;10.0;5;0;270;6000.0;Excellent;31;L;CAT I;3.8;-3.2;99999;No Phenomenon;1;0;0;1
KJFK;10.0;5;0;270;6000.0;Excellent;31;R;CAT I;3.8;-3.2;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;20;6000.0;Excellent;9;L;CAT III;2.1;-5.6;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;20;6000.0;Excellent;10;C;CAT III;1.0;-5.9;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;20;6000.0;Excellent;10;R;CAT III;1.0;-5.9;99999;No Phenomenon;1;0;0;1
KSFO;10.0;18;0;260;6000.0;Excellent;28;L;CAT II;16.9;-6.2;99999;No Phenomenon;0;0;0;1
KSFO;10.0;18;0;260;6000.0;Excellent;28;R;CAT III;16.9;-6.2;99999;No Phenomenon;0;0;0;1
KLAX;7.0;0;0;0;6000.0;Excellent;24;L;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;7.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KATL;0.25;10;0;70;6000.0;Excellent;8;L;CAT III;9.8;-1.7;300;-DZ BR;1;1;0;0
KIAD;10.0;4;0;210;6000.0;Excellent;19;R;CAT III;3.8;1.4;25000;No Phenomenon;1;0;0;1
KJFK;10.0;0;0;0;6000.0;Excellent;31;L;CAT I;0.0;0.0;99999;No Phenomenon;1;0;0;1
KJFK;10.0;0;0;0;6000.0;Excellent;31;R;CAT I;0.0;0.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;50;6000.0;Excellent;9;L;CAT III;5.4;-4.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;50;6000.0;Excellent;10;C;CAT III;4.5;-5.4;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;50;6000.0;Excellent;10;R;CAT III;4.5;-5.4;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;L;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KLAX;8.0;3;0;350;6000.0;Excellent;24;L;CAT III;-1.0;2.8;99999;No Phenomenon;0;0;1;1
KLAX;8.0;3;0;350;6000.0;Excellent;24;R;CAT III;-1.0;2.8;99999;No Phenomenon;0;0;1;1
KJFK;10.0;6;0;340;6000.0;Excellent;31;L;CAT I;5.2;3.0;99999;No Phenomenon;1;0;0;1
KJFK;10.0;6;0;340;6000.0;Excellent;31;R;CAT I;5.2;3.0;99999;No Phenomenon;1;0;0;1
KSFO;10.0;9;0;270;6000.0;Excellent;28;L;CAT II;8.9;-1.6;99999;No Phenomenon;0;0;0;1
KSFO;10.0;9;0;270;6000.0;Excellent;28;R;CAT III;8.9;-1.6;99999;No Phenomenon;0;0;0;1
KATL;0.25;11;0;70;6000.0;Excellent;8;L;CAT III;10.8;-1.9;300;BR;1;1;0;0
KORD;10.0;8;0;60;6000.0;Excellent;9;L;CAT III;6.9;-4.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;8;0;60;6000.0;Excellent;10;C;CAT III;6.1;-5.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;8;0;60;6000.0;Excellent;10;R;CAT III;6.1;-5.1;99999;No Phenomenon;1;0;0;1
KLAX;7.0;0;0;0;6000.0;Excellent;24;L;CAT III;-0.0;0.0;27000;No Phenomenon;0;0;1;1
KLAX;7.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;27000;No Phenomenon;0;0;1;1
KLAX;7.0;0;0;0;6000.0;Excellent;25;L;CAT III;-0.0;0.0;27000;No Phenomenon;0;0;1;1
KJFK;10.0;12;0;360;6000.0;Excellent;31;L;CAT I;7.7;9.2;99999;No Phenomenon;1;0;0;1
KJFK;10.0;12;0;360;6000.0;Excellent;31;R;CAT I;7.7;9.2;99999;No Phenomenon;1;0;0;1
KIAD;10.0;3;0;-1;6000.0;Excellent;19;L;CAT III;-2.9;0.6;25000;No Phenomenon;1;0;0;1
KIAD;10.0;3;0;-1;6000.0;Excellent;19;R;CAT III;-2.9;0.6;25000;No Phenomenon;1;0;0;1
KORD;10.0;9;0;80;6000.0;Excellent;9;L;CAT III;8.9;-1.6;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;0;80;6000.0;Excellent;10;C;CAT III;8.5;-3.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;0;80;6000.0;Excellent;10;R;CAT III;8.5;-3.1;99999;No Phenomenon;1;0;0;1
KATL;0.25;13;0;70;6000.0;Excellent;8;L;CAT III;12.8;-2.3;300;BR;1;1;0;0
KSFO;10.0;10;0;260;6000.0;Excellent;28;L;CAT II;9.4;-3.4;99999;No Phenomenon;0;0;0;1
KSFO;10.0;10;0;260;6000.0;Excellent;28;R;CAT III;9.4;-3.4;99999;No Phenomenon;0;0;0;1
KATL;1.0;14;0;70;6000.0;Excellent;8;L;CAT III;13.8;-2.4;400;BR;1;1;0;0
KLAX;9.0;3;0;110;6000.0;Excellent;24;L;CAT III;-1.9;-2.3;27000;No Phenomenon;0;0;1;1
KLAX;9.0;3;0;110;6000.0;Excellent;24;R;CAT III;-1.9;-2.3;27000;No Phenomenon;0;0;1;1
KLAX;9.0;3;0;110;6000.0;Excellent;25;L;CAT III;-2.3;-1.9;27000;No Phenomenon;0;0;1;1
KJFK;10.0;11;0;10;6000.0;Excellent;31;L;CAT I;5.5;9.5;99999;No Phenomenon;1;0;0;1
KJFK;10.0;11;0;10;6000.0;Excellent;31;R;CAT I;5.5;9.5;99999;No Phenomenon;1;0;0;1
KSFO;10.0;18;0;250;6000.0;Excellent;28;L;CAT II;15.6;-9.0;99999;No Phenomenon;0;0;0;1
KSFO;10.0;18;0;250;6000.0;Excellent;28;R;CAT III;15.6;-9.0;99999;No Phenomenon;0;0;0;1
KORD;10.0;8;0;90;6000.0;Excellent;9;L;CAT III;8.0;0.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;8;0;90;6000.0;Excellent;10;C;CAT III;7.9;-1.4;99999;No Phenomenon;1;0;0;1
KORD;10.0;8;0;90;6000.0;Excellent;10;R;CAT III;7.9;-1.4;99999;No Phenomenon;1;0;0;1
KIAD;10.0;3;0;-1;6000.0;Excellent;19;L;CAT III;-2.9;0.6;25000;No Phenomenon;1;0;0;1
KIAD;10.0;3;0;-1;6000.0;Excellent;19;R;CAT III;-2.9;0.6;25000;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;-1;6000.0;Excellent;19;R;CAT III;-3.9;0.8;25000;No Phenomenon;1;0;0;1
KJFK;10.0;10;0;30;6000.0;Excellent;31;L;CAT I;1.7;9.8;99999;No Phenomenon;1;0;0;1
KJFK;10.0;10;0;30;6000.0;Excellent;31;R;CAT I;1.7;9.8;99999;No Phenomenon;1;0;0;1
KLAX;10.0;0;0;0;6000.0;Excellent;24;L;CAT III;-0.0;0.0;27000;No Phenomenon;0;0;1;1
KLAX;10.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;27000;No Phenomenon;0;0;1;1
KLAX;10.0;0;0;0;6000.0;Excellent;25;L;CAT III;-0.0;0.0;27000;No Phenomenon;0;0;1;1
KSFO;10.0;18;0;260;6000.0;Excellent;28;L;CAT II;16.9;-6.2;1100;No Phenomenon;0;0;0;1
KSFO;10.0;18;0;260;6000.0;Excellent;28;R;CAT III;16.9;-6.2;1100;No Phenomenon;0;0;0;1
KATL;3.0;12;0;80;6000.0;Excellent;8;L;CAT III;12.0;0.0;500;BR;1;1;0;0
KORD;10.0;8;0;80;6000.0;Excellent;9;L;CAT III;7.9;-1.4;99999;No Phenomenon;1;0;0;1
KORD;10.0;8;0;80;6000.0;Excellent;10;C;CAT III;7.5;-2.7;99999;No Phenomenon;1;0;0;1
KORD;10.0;8;0;80;6000.0;Excellent;10;R;CAT III;7.5;-2.7;99999;No Phenomenon;1;0;0;1
KJFK;10.0;9;16;340;6000.0;Excellent;4;L;CAT I;4.5;-7.8;99999;No Phenomenon;1;0;0;0
KJFK;10.0;9;16;340;6000.0;Excellent;4;R;CAT III;4.5;-7.8;99999;No Phenomenon;1;0;0;0
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KATL;3.0;13;0;80;6000.0;Excellent;8;L;CAT III;13.0;0.0;600;BR;1;1;0;0
KSFO;10.0;18;0;250;6000.0;Excellent;28;L;CAT II;15.6;-9.0;1300;No Phenomenon;0;0;0;1
KSFO;10.0;18;0;250;6000.0;Excellent;28;R;CAT III;15.6;-9.0;1300;No Phenomenon;0;0;0;1
KLAX;9.0;9;0;250;6000.0;Excellent;24;L;CAT III;8.9;1.6;99999;No Phenomenon;0;0;1;1
KLAX;9.0;9;0;250;6000.0;Excellent;24;R;CAT III;8.9;1.6;99999;No Phenomenon;0;0;1;1
KLAX;9.0;9;0;250;6000.0;Excellent;25;L;CAT III;9.0;0.0;99999;No Phenomenon;0;0;1;1
KORD;10.0;7;0;70;6000.0;Excellent;9;L;CAT III;6.6;-2.4;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;70;6000.0;Excellent;10;C;CAT III;6.1;-3.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;70;6000.0;Excellent;10;R;CAT III;6.1;-3.5;99999;No Phenomenon;1;0;0;1
KATL;7.0;10;0;80;6000.0;Excellent;8;L;CAT III;10.0;0.0;600;No Phenomenon;1;1;0;0
KSFO;10.0;19;0;250;6000.0;Excellent;28;L;CAT II;16.5;-9.5;1300;No Phenomenon;0;0;0;1
KSFO;10.0;19;0;250;6000.0;Excellent;28;R;CAT III;16.5;-9.5;1300;No Phenomenon;0;0;0;1
KLAX;10.0;9;0;250;6000.0;Excellent;24;L;CAT III;8.9;1.6;99999;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;250;6000.0;Excellent;24;R;CAT III;8.9;1.6;99999;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;250;6000.0;Excellent;25;L;CAT III;9.0;0.0;99999;No Phenomenon;0;0;1;1
KIAD;10.0;4;0;30;6000.0;Excellent;19;C;CAT III;-3.8;-1.4;25000;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;30;6000.0;Excellent;19;L;CAT III;-3.8;-1.4;25000;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;30;6000.0;Excellent;19;R;CAT III;-3.8;-1.4;25000;No Phenomenon;1;0;0;1
KJFK;10.0;12;20;330;6000.0;Excellent;4;L;CAT I;4.1;-11.3;99999;No Phenomenon;1;0;0;0
KJFK;10.0;12;20;330;6000.0;Excellent;4;R;CAT III;4.1;-11.3;99999;No Phenomenon;1;0;0;0
KORD;10.0;7;15;100;6000.0;Excellent;9;L;CAT III;6.9;1.2;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;15;100;6000.0;Excellent;10;C;CAT III;7.0;0.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;15;100;6000.0;Excellent;10;R;CAT III;7.0;0.0;99999;No Phenomenon;1;0;0;1
KSFO;10.0;16;23;260;6000.0;Excellent;28;L;CAT II;15.0;-5.5;1800;No Phenomenon;0;0;0;1
KSFO;10.0;16;23;260;6000.0;Excellent;28;R;CAT III;15.0;-5.5;1800;No Phenomenon;0;0;0;1
KLAX;10.0;9;0;240;6000.0;Excellent;24;L;CAT III;9.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;240;6000.0;Excellent;24;R;CAT III;9.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;240;6000.0;Excellent;25;L;CAT III;8.9;-1.6;99999;No Phenomenon;0;0;1;1
KJFK;10.0;12;18;330;6000.0;Excellent;4;L;CAT I;4.1;-11.3;25000;No Phenomenon;1;0;0;0
KJFK;10.0;12;18;330;6000.0;Excellent;4;R;CAT III;4.1;-11.3;25000;No Phenomenon;1;0;0;0
KATL;6.0;14;0;80;6000.0;Excellent;8;L;CAT III;14.0;0.0;600;BR;1;1;0;0
KIAD;10.0;4;0;-1;6000.0;Excellent;19;C;CAT III;-3.9;0.8;25000;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;-1;6000.0;Excellent;19;L;CAT III;-3.9;0.8;25000;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;-1;6000.0;Excellent;19;R;CAT III;-3.9;0.8;25000;No Phenomenon;1;0;0;1
KORD;10.0;9;15;70;6000.0;Excellent;9;L;CAT III;8.5;-3.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;15;70;6000.0;Excellent;10;C;CAT III;7.8;-4.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;15;70;6000.0;Excellent;10;R;CAT III;7.8;-4.5;99999;No Phenomenon;1;0;0;1
KLAX;10.0;9;0;250;6000.0;Excellent;24;L;CAT III;8.9;1.6;99999;VCFG;0;0;1;1
KLAX;10.0;9;0;250;6000.0;Excellent;24;R;CAT III;8.9;1.6;99999;VCFG;0;0;1;1
KLAX;10.0;9;0;250;6000.0;Excellent;25;L;CAT III;9.0;0.0;99999;VCFG;0;0;1;1
KORD;10.0;11;20;50;6000.0;Excellent;9;L;CAT III;8.4;-7.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;11;20;50;6000.0;Excellent;10;C;CAT III;7.1;-8.4;99999;No Phenomenon;1;0;0;1
KORD;10.0;11;20;50;6000.0;Excellent;10;R;CAT III;7.1;-8.4;99999;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;-1;6000.0;Excellent;19;C;CAT III;-4.9;1.0;22000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;-1;6000.0;Excellent;19;L;CAT III;-4.9;1.0;22000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;-1;6000.0;Excellent;19;R;CAT III;-4.9;1.0;22000;No Phenomenon;1;0;0;1
KATL;7.0;13;0;90;6000.0;Excellent;8;L;CAT III;12.8;2.3;700;No Phenomenon;1;1;0;0
KSFO;10.0;15;22;260;6000.0;Excellent;28;L;CAT II;14.1;-5.1;99999;No Phenomenon;0;0;0;1
KSFO;10.0;15;22;260;6000.0;Excellent;28;R;CAT III;14.1;-5.1;99999;No Phenomenon;0;0;0;1
KJFK;10.0;10;17;360;6000.0;Excellent;4;L;CAT I;7.7;-6.4;25000;No Phenomenon;1;0;0;0
KJFK;10.0;10;17;360;6000.0;Excellent;4;R;CAT III;7.7;-6.4;25000;No Phenomenon;1;0;0;0
KATL;5.0;10;0;80;6000.0;Deteriorating;8;L;CAT III;10.0;0.0;600;-DZ BR;1;1;0;0
KJFK;10.0;7;16;10;6000.0;Excellent;4;L;CAT I;6.1;-3.5;9000;No Phenomenon;1;0;0;0
KJFK;10.0;7;16;10;6000.0;Excellent;4;R;CAT III;6.1;-3.5;9000;No Phenomenon;1;0;0;0
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KSFO;10.0;15;24;260;6000.0;Excellent;28;L;CAT II;14.1;-5.1;99999;No Phenomenon;0;0;0;1
KSFO;10.0;15;24;260;6000.0;Excellent;28;R;CAT III;14.1;-5.1;99999;No Phenomenon;0;0;0;1
KLAX;10.0;10;0;240;6000.0;Excellent;24;L;CAT III;10.0;0.0;28000;VCFG;0;0;1;1
KLAX;10.0;10;0;240;6000.0;Excellent;24;R;CAT III;10.0;0.0;28000;VCFG;0;0;1;1
KLAX;10.0;10;0;240;6000.0;Excellent;25;L;CAT III;9.8;-1.7;28000;VCFG;0;0;1;1
KORD;10.0;9;0;50;6000.0;Excellent;9;C;CAT III;6.9;-5.8;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;0;50;6000.0;Excellent;9;L;CAT III;6.9;-5.8;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;0;50;6000.0;Excellent;10;C;CAT III;5.8;-6.9;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;220;6000.0;Excellent;19;R;CAT III;5.2;3.0;25000;No Phenomenon;1;0;0;1
KSFO;10.0;15;21;260;6000.0;Excellent;28;L;CAT II;14.1;-5.1;99999;No Phenomenon;0;0;0;1
KSFO;10.0;15;21;260;6000.0;Excellent;28;R;CAT III;14.1;-5.1;99999;No Phenomenon;0;0;0;1
KATL;1.5;6;0;90;6000.0;Excellent;8;L;CAT III;5.9;1.0;900;+RA BR;1;1;0;0
KJFK;10.0;8;0;190;6000.0;Excellent;13;L;CAT II;4.0;6.9;9000;No Phenomenon;0;1;0;0
KJFK;10.0;8;0;190;6000.0;Excellent;22;L;CAT III;6.9;-4.0;9000;No Phenomenon;0;1;0;0
KORD;10.0;11;0;50;6000.0;Excellent;9;C;CAT III;8.4;-7.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;11;0;50;6000.0;Excellent;9;L;CAT III;8.4;-7.1;99999;No Phenomenon;1;0;0;1
KORD;10.0;11;0;50;6000.0;Excellent;10;C;CAT III;7.1;-8.4;99999;No Phenomenon;1;0;0;1
KLAX;10.0;12;0;250;6000.0;Excellent;24;L;CAT III;11.8;2.1;99999;No Phenomenon;0;0;1;1
KLAX;10.0;12;0;250;6000.0;Excellent;24;R;CAT III;11.8;2.1;99999;No Phenomenon;0;0;1;1
KLAX;10.0;12;0;250;6000.0;Excellent;25;L;CAT III;12.0;0.0;99999;No Phenomenon;0;0;1;1
KJFK;10.0;6;0;150;6000.0;Excellent;13;L;CAT II;5.6;2.1;9000;No Phenomenon;0;1;0;0
KJFK;10.0;6;0;150;6000.0;Excellent;22;L;CAT III;2.1;-5.6;9000;No Phenomenon;0;1;0;0
KLAX;10.0;10;0;250;6000.0;Excellent;24;L;CAT III;9.8;1.7;99999;No Phenomenon;0;0;1;1
KLAX;10.0;10;0;250;6000.0;Excellent;24;R;CAT III;9.8;1.7;99999;No Phenomenon;0;0;1;1
KLAX;10.0;10;0;250;6000.0;Excellent;25;L;CAT III;10.0;0.0;99999;No Phenomenon;0;0;1;1
KIAD;10.0;5;0;190;6000.0;Excellent;19;C;CAT III;5.0;0.0;25000;No Phenomenon;1;0;0;1
KATL;6.0;5;0;110;6000.0;Excellent;8;L;CAT III;4.3;2.5;700;-RA BR;1;1;0;0
KSFO;10.0;15;0;240;6000.0;Excellent;28;L;CAT II;11.5;-9.6;99999;No Phenomenon;0;0;0;1
KSFO;10.0;15;0;240;6000.0;Excellent;28;R;CAT III;11.5;-9.6;99999;No Phenomenon;0;0;0;1
KORD;10.0;9;0;40;6000.0;Excellent;9;C;CAT III;5.8;-6.9;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;0;40;6000.0;Excellent;9;L;CAT III;5.8;-6.9;99999;No Phenomenon;1;0;0;1
KORD;10.0;9;0;40;6000.0;Excellent;10;C;CAT III;4.5;-7.8;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;50;6000.0;Excellent;9;C;CAT III;4.6;-3.9;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;50;6000.0;Excellent;9;L;CAT III;4.6;-3.9;99999;No Phenomenon;1;0;0;1
KORD;10.0;6;0;50;6000.0;Excellent;10;C;CAT III;3.9;-4.6;99999;No Phenomenon;1;0;0;1
KJFK;10.0;0;0;0;6000.0;Excellent;13;L;CAT II;-0.0;-0.0;10000;No Phenomenon;0;1;0;0
KJFK;10.0;0;0;0;6000.0;Excellent;22;L;CAT III;-0.0;0.0;10000;No Phenomenon;0;1;0;0
KSFO;10.0;16;0;240;6000.0;Excellent;28;L;CAT II;12.3;-10.3;99999;No Phenomenon;0;0;0;1
KSFO;10.0;16;0;240;6000.0;Excellent;28;R;CAT III;12.3;-10.3;99999;No Phenomenon;0;0;0;1
KLAX;10.0;10;0;240;6000.0;Excellent;24;L;CAT III;10.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;10;0;240;6000.0;Excellent;24;R;CAT III;10.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;10;0;240;6000.0;Excellent;25;L;CAT III;9.8;-1.7;99999;No Phenomenon;0;0;1;1
KATL;1.5;9;0;70;6000.0;Excellent;8;L;CAT III;8.9;-1.6;700;-RA BR;1;1;0;0
KIAD;10.0;5;0;190;6000.0;Excellent;19;C;CAT III;5.0;0.0;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;190;6000.0;Excellent;19;L;CAT III;5.0;0.0;25000;No Phenomenon;1;0;0;1
KJFK;10.0;4;0;120;6000.0;Excellent;13;L;CAT II;3.9;-0.7;10000;No Phenomenon;0;1;0;0
KJFK;10.0;4;0;120;6000.0;Excellent;22;L;CAT III;-0.7;-3.9;10000;No Phenomenon;0;1;0;0
KIAD;10.0;5;0;170;6000.0;Excellent;19;C;CAT III;4.7;-1.7;25000;No Phenomenon;1;0;0;1
KIAD;10.0;5;0;170;6000.0;Excellent;19;L;CAT III;4.7;-1.7;25000;No Phenomenon;1;0;0;1
KSFO;10.0;12;0;250;6000.0;Excellent;28;L;CAT II;10.4;-6.0;99999;No Phenomenon;0;0;0;1
KSFO;10.0;12;0;250;6000.0;Excellent;28;R;CAT III;10.4;-6.0;99999;No Phenomenon;0;0;0;1
KATL;1.5;13;21;90;6000.0;Excellent;8;L;CAT III;12.8;2.3;600;-RA;1;1;0;0
KLAX;10.0;9;0;250;6000.0;Excellent;24;L;CAT III;8.9;1.6;99999;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;250;6000.0;Excellent;24;R;CAT III;8.9;1.6;99999;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;250;6000.0;Excellent;25;L;CAT III;9.0;0.0;99999;No Phenomenon;0;0;1;1
KORD;10.0;8;0;60;6000.0;Excellent;9;L;CAT III;6.9;-4.0;99999;No Phenomenon;0;0;0;1
KORD;10.0;8;0;60;6000.0;Excellent;10;C;CAT III;6.1;-5.1;99999;No Phenomenon;0;0;0;1
KATL;7.0;9;0;110;6000.0;Excellent;8;L;CAT III;7.8;4.5;700;No Phenomenon;1;1;0;0
KORD;10.0;7;0;50;6000.0;Excellent;10;C;CAT III;4.5;-5.4;99999;No Phenomenon;1;0;0;0
KIAD;10.0;4;0;160;6000.0;Excellent;19;C;CAT III;3.5;-2.0;25000;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;160;6000.0;Excellent;19;L;CAT III;3.5;-2.0;25000;No Phenomenon;1;0;0;1
KLAX;10.0;7;0;230;6000.0;Excellent;24;L;CAT III;6.9;-1.2;99999;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;230;6000.0;Excellent;24;R;CAT III;6.9;-1.2;99999;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;230;6000.0;Excellent;25;L;CAT III;6.6;-2.4;99999;No Phenomenon;0;0;1;1
KJFK;10.0;4;0;100;6000.0;Excellent;13;L;CAT II;3.5;-2.0;25000;No Phenomenon;0;1;0;0
KJFK;10.0;4;0;100;6000.0;Excellent;22;L;CAT III;-2.0;-3.5;25000;No Phenomenon;0;1;0;0
KSFO;10.0;10;0;240;6000.0;Excellent;28;L;CAT II;7.7;-6.4;99999;No Phenomenon;0;0;0;1
KSFO;10.0;10;0;240;6000.0;Excellent;28;R;CAT III;7.7;-6.4;99999;No Phenomenon;0;0;0;1
KIAD;10.0;3;0;170;6000.0;Excellent;19;C;CAT III;2.8;-1.0;25000;No Phenomenon;1;0;0;1
KLAX;10.0;3;0;260;6000.0;Excellent;24;L;CAT III;2.8;1.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;3;0;260;6000.0;Excellent;24;R;CAT III;2.8;1.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;3;0;260;6000.0;Excellent;25;L;CAT III;3.0;0.5;99999;No Phenomenon;0;0;1;1
KSFO;10.0;10;0;250;6000.0;Excellent;28;L;CAT II;8.7;-5.0;99999;No Phenomenon;0;0;0;1
KSFO;10.0;10;0;250;6000.0;Excellent;28;R;CAT III;8.7;-5.0;99999;No Phenomenon;0;0;0;1
KJFK;10.0;5;0;90;6000.0;Excellent;13;L;CAT II;3.8;-3.2;25000;No Phenomenon;0;1;0;0
KJFK;10.0;5;0;90;6000.0;Excellent;22;L;CAT III;-3.2;-3.8;25000;No Phenomenon;0;1;0;0
KATL;10.0;9;18;110;6000.0;Excellent;8;L;CAT III;7.8;4.5;900;No Phenomenon;1;1;0;0
KORD;10.0;4;0;70;6000.0;Excellent;10;C;CAT III;3.5;-2.0;99999;No Phenomenon;1;0;0;0
KSFO;10.0;8;0;260;6000.0;Excellent;28;L;CAT II;7.5;-2.7;99999;No Phenomenon;0;0;0;1
KSFO;10.0;8;0;260;6000.0;Excellent;28;R;CAT III;7.5;-2.7;99999;No Phenomenon;0;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;4;0;80;6000.0;Excellent;10;C;CAT III;3.8;-1.4;99999;No Phenomenon;1;0;0;0
KLAX;10.0;7;0;230;6000.0;Excellent;24;L;CAT III;6.9;-1.2;99999;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;230;6000.0;Excellent;24;R;CAT III;6.9;-1.2;99999;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;230;6000.0;Excellent;25;L;CAT III;6.6;-2.4;99999;No Phenomenon;0;0;1;1
KATL;10.0;11;0;90;6000.0;Excellent;8;L;CAT III;10.8;1.9;800;No Phenomenon;1;1;0;0
KJFK;10.0;4;0;70;6000.0;Excellent;31;L;CAT I;-2.0;3.5;99999;No Phenomenon;1;0;0;1
KJFK;10.0;4;0;70;6000.0;Excellent;31;R;CAT I;-2.0;3.5;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;25000;No Phenomenon;1;0;0;1
KSFO;10.0;4;0;-1;6000.0;Excellent;28;L;CAT II;0.8;3.9;99999;No Phenomenon;0;0;0;1
KSFO;10.0;4;0;-1;6000.0;Excellent;28;R;CAT III;0.8;3.9;99999;No Phenomenon;0;0;0;1
KORD;10.0;4;0;90;6000.0;Excellent;10;C;CAT III;3.9;-0.7;99999;No Phenomenon;1;0;0;0
KJFK;10.0;3;0;60;6000.0;Excellent;31;L;CAT I;-1.0;2.8;99999;No Phenomenon;1;0;0;1
KJFK;10.0;3;0;60;6000.0;Excellent;31;R;CAT I;-1.0;2.8;99999;No Phenomenon;1;0;0;1
KLAX;10.0;6;0;210;6000.0;Excellent;24;L;CAT III;5.2;-3.0;99999;No Phenomenon;0;0;1;1
